nm_id;advert_id;цвет;действие;причина;ставка_₽;маржа_live_%;ДРР_профиля_%;ДРР_потолок_%;расход_₽;выручка_ВСЯ_₽;выручка_органика_₽;заказы_всего;заказы_реклама;заказы_органика;заказы_прошлая_неделя;в_корзину;показы_рекл;клики_рекл;открытия_всего;орг_позиция
876583059;35497479;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;25.7;;0.7;0.00;0;0;0;0;0;0;0;7;0;0;
313215330;35512642;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;24.1;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
323169064;35513180;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;31.1;;6.1;0.00;0;0;0;0;0;0;0;1;0;0;
323253416;35512642;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;24.5;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
323295805;35514511;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;22.2;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
880271806;35504156;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;17.9;;0.0;0.00;0;0;0;0;0;0;0;5;0;0;
324980368;36463324;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;22.1;;0.0;0.00;0;0;0;0;0;0;0;9;0;0;
871712071;35506296;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;40.1;;15.1;0.00;0;0;0;0;0;0;0;1;0;0;
323107999;35510132;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;34.4;;9.4;0.00;0;0;0;0;0;0;0;10;0;0;
323194175;36458948;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;33.3;;8.3;0.00;0;0;0;0;0;0;0;10;0;0;
872448709;35505545;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;30.6;;5.6;0.00;0;0;0;0;0;0;0;1;0;0;
501332525;35510132;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;37.1;;12.1;0.00;0;0;0;0;0;0;0;5;0;0;
886704517;35501683;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;27.9;;2.9;0.00;0;0;0;0;0;0;0;4;0;0;
877274414;35498621;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;40.5;;15.5;0.00;0;0;0;0;0;0;0;1;0;0;
323286288;35513180;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;41.1;;16.1;0.00;0;0;0;0;0;0;0;1;0;0;
323243683;36459075;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;33.2;;8.2;0.00;0;0;0;0;0;0;0;9;0;0;
888188156;35501262;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;30.9;;5.9;0.00;0;0;0;0;0;0;0;22;0;1;
313216497;35514926;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;22.1;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
880354451;35503784;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;18.1;;0.0;0.00;0;0;0;0;0;0;0;25;0;2;
913041228;35498926;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;25.3;;0.3;0.00;0;0;0;0;0;0;0;4;0;0;
313190459;36459468;🟡 жёлтый;держим;в KPI, заказов нет — наблюдаем;9.70;57.8;;32.8;9.70;0;0;0;0;0;2;1;32;1;8;
884541070;35502769;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;28.6;;3.6;0.00;0;0;0;0;0;0;0;14;0;0;
323204694;36459894;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;36.6;;11.6;0.00;0;0;0;0;0;0;0;2;0;0;
323123088;36463324;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;38.5;;13.5;0.00;0;0;0;0;0;0;0;1;0;0;
324980445;35588483;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;34.1;;9.1;0.00;0;0;0;0;0;0;0;3;0;0;
923579670;35497681;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;36.6;;11.6;0.00;0;0;0;0;0;0;0;37;0;0;
915964600;35498671;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;21.5;;0.0;0.00;0;0;0;0;0;0;0;4;0;0;
878616609;35504951;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;38.4;;13.4;0.00;0;0;0;0;0;0;0;1;0;0;
859953953;35509529;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;24.2;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
915273466;35498839;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;19.3;;0.0;0.00;0;0;0;0;0;0;0;3;0;0;
868974542;35498839;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;24.7;;0.0;0.00;0;0;0;0;0;0;0;5;0;0;
323337758;35495292;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;39.1;;14.1;0.00;0;0;0;0;0;0;0;1;0;0;
871733465;35506296;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;37.0;;12.0;0.00;0;0;0;0;0;0;0;10;0;0;
862561909;35508987;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;19.8;;0.0;0.00;0;0;0;0;0;0;0;1;0;1;
883272546;35502978;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;33.6;;8.6;0.00;0;0;0;0;0;0;0;2;0;0;
324995105;36460888;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;27.8;;2.8;0.00;0;0;0;0;0;0;0;11;0;0;
886410069;35501886;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;29.2;;4.2;0.00;0;0;0;0;0;0;0;2;0;0;
865617127;35508061;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;21.1;;0.0;0.00;0;0;0;0;0;0;0;3;0;0;
323359893;35512317;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;23.4;;0.0;0.00;0;0;0;0;0;0;0;1;0;1;
923536963;35497681;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;39.2;;14.2;0.00;0;0;0;0;0;0;0;5;0;0;
884154955;35502769;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;28.6;;3.6;0.00;0;0;0;0;0;0;0;31;0;0;
863360090;35508624;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;23.4;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
323179214;35512642;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;26.7;;1.7;0.00;0;0;0;0;0;0;0;1;0;0;
872387246;35505900;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;40.0;;15.0;0.00;0;0;0;0;0;0;0;3;0;0;
874729309;35501028;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;26.5;;1.5;0.00;0;0;0;0;0;0;0;1;0;0;
912927997;35499491;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;27.1;;2.1;0.00;0;0;0;0;0;0;0;2;0;0;
871603672;35507256;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;20.0;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
883585391;35502978;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;26.9;;1.9;0.00;0;0;0;0;0;0;0;12;0;0;
807402084;35497916;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;37.7;;12.7;0.00;0;0;0;0;0;0;0;6;0;0;
323266540;35588483;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;33.6;;8.6;0.00;0;0;0;0;0;0;0;2;0;0;
323115484;36459468;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;37.0;;12.0;0.00;0;0;0;0;0;0;0;1;0;0;
859106910;35509529;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;23.1;;0.0;0.00;0;0;0;0;0;0;0;2;0;0;
863537811;35508624;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;19.9;;0.0;0.00;0;0;0;0;0;0;0;3;0;0;
323230488;35515230;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;17.8;;0.0;0.00;0;0;0;0;0;0;0;7;0;0;
724681497;35510132;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;18.1;;0.0;0.00;0;0;0;0;0;0;0;4;0;0;
863195596;35508624;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;42.3;;17.3;0.00;0;0;0;0;0;0;0;1;0;0;
323155568;36458948;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;40.2;;15.2;0.00;0;0;0;0;0;0;0;6;0;0;
862450999;35509256;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;23.6;;0.0;0.00;0;0;0;0;0;0;0;2;0;0;
313216455;36460596;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;35.2;;10.2;0.00;0;0;0;0;0;0;0;10;0;0;
324993690;35512317;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;21.3;;0.0;0.00;0;0;0;0;0;0;0;17;0;0;
872323421;35506296;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;38.4;;13.4;0.00;0;0;0;0;0;0;0;1;0;0;
885244367;35502200;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;27.9;;2.9;0.00;0;0;0;0;0;0;0;23;0;0;
878624405;35504951;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;38.4;;13.4;0.00;0;0;0;0;0;0;0;1;0;0;
709622378;35498839;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;23.9;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
323212763;35513180;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;22.7;;0.0;0.00;0;0;0;0;0;0;1;2;0;2;
313195833;36459301;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;41.9;;16.9;0.00;0;0;0;0;0;0;0;1;0;0;
313195589;36460596;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;36.6;;11.6;0.00;0;0;0;0;0;0;0;6;0;1;
313215153;35515230;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;19.9;;0.0;0.00;0;0;0;0;0;0;0;1;0;1;
882008201;35503414;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;27.7;;2.7;0.00;0;0;0;0;0;0;0;3;0;0;
874726725;35501028;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;25.5;;0.5;0.00;0;0;0;0;0;0;0;2;0;0;
913003868;35498621;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;27.6;;2.6;0.00;0;0;0;0;0;0;0;5;0;0;
860456262;35501028;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;33.8;;8.8;0.00;0;0;0;0;0;0;0;1;0;0;
872389283;35505900;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;40.0;;15.0;0.00;0;0;0;0;0;0;0;3;0;0;
865572446;35508061;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;21.0;;0.0;0.00;0;0;0;0;0;0;0;2;0;0;
323241906;35514926;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;32.8;;7.8;0.00;0;0;0;0;0;0;0;1;0;5;
883772484;35502978;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;26.5;;1.5;0.00;0;0;0;0;0;0;0;1;0;0;
915915105;35498671;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;20.6;;0.0;0.00;0;0;0;0;0;0;0;4;0;0;
872411966;35505900;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;40.0;;15.0;0.00;0;0;0;0;0;0;0;3;0;0;
313212413;36463324;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;26.8;;1.8;0.00;0;0;0;0;0;0;0;12;0;0;
313184237;36463324;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;29.8;;4.8;0.00;0;0;0;0;0;0;0;14;0;4;
887713208;35501509;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;27.1;;2.1;0.00;0;0;0;0;0;0;0;6;0;0;
882176974;35501028;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;26.3;;1.3;0.00;0;0;0;0;0;0;0;2;0;0;
885443111;35497479;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;35.7;;10.7;0.00;0;0;0;0;0;0;0;17;0;0;
865701456;35508061;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;17.8;;0.0;0.00;0;0;0;0;0;0;1;17;0;4;
886467749;35501886;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;19.5;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
878685654;35504537;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;34.1;;9.1;0.00;0;0;0;0;0;0;0;2;0;0;
877216069;35505238;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;27.8;;2.8;0.00;0;0;0;0;0;0;0;1;0;0;
881089928;35503784;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;30.6;;5.6;0.00;0;0;0;0;0;0;0;3;0;0;
324992882;35512642;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;24.2;;0.0;0.00;0;0;0;0;0;0;0;6;0;1;
883118486;35503146;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;27.6;;2.6;0.00;0;0;0;0;0;0;0;1;0;0;
880192141;35504156;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;28.7;;3.7;0.00;0;0;0;0;0;0;0;2;0;0;
858716840;35509833;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;27.6;;2.6;0.00;0;0;0;0;0;0;0;1;0;0;
