sku,offer_id,name,card_dims,card_vol,real_vol,delta_l,suppliers,qty90,revenue90,stock,loss90
1232572987,1999,"Фотобарабан DR-512K DU для принтеров Konica Minolta Bizhub C224, Bizhu",200x370x150,11.1,6.48,4.62,cactus,1,10371,0,34
930616484,2768,Картридж TK-8345Y для принтеров Kyocera TASKalfa 2552ci желтый,200x370x150,11.1,6.4,4.7,cactus;rapid;sakura;изи,1,4342,0,34
870873014,2765,"Картридж TK8345K XL для принтеров Kyocera TASKalfa 2552ci, TASKalfa 25",200x370x150,11.1,6.4,4.7,cactus;rapid;sakura;изи,1,4291,0,34
930614712,3060,Картридж TK-5290BK для принтеров Kyocera и Ecosys P7240cdn черный,200x370x150,11.1,6.435,4.665,cactus;sakura,1,1866,0,34
1692503307,5623,Картридж TK-5370Y для принтеров Kyocera ECOSYS MA3500cifx желтый,350x172x123,7.405,5.85,1.555,cactus;rapid;sakura;изи,3,10907,0,34
863431258,0249,"Картридж TN-2275 для принтеров Brother DCP-7070DWR, FAX-2845, FAX 2940",360x215x115,8.901,6.674,2.227,cactus;rapid;sakura;изи,2,3924,0,33
652622412,1266,"Картридж T0795 для принтеров Epson Stylus Photo 1400, Stylus Photo 150",80x100x150,1.2,0.113,1.087,rapid,4,2877,0,32
653324821,0265,"Картридж CLT-K409S для принтеров Samsung CLP-310, CLP 315, CLX-3170, C",360x195x145,10.179,5.776,4.403,cactus;rapid,1,3806,0,32
930621549,1711,"Картридж TK-8600K для принтеров Kyocera FS-C8600DN, FS-C8650DNi черный",200x370x150,11.1,6.679,4.421,cactus,1,8394,0,32
870872716,2725,"Картридж 46508736 для принтеров OKI и C332dn, MC363dn черный",200x370x150,11.1,6.732,4.368,cactus;sakura,1,3437,0,32
873313041,3635,"Картридж TK-5195Bk для принтеров Kyocera и TASKalfa 306, TASKalfa 307 ",200x370x150,11.1,6.66,4.44,sakura;изи,1,4140,0,32
1155651345,3910,"Картридж W2031A для принтеров HP Color LaserJet M454dn, LJ Pro M454dw,",370x150x120,6.66,5.78,0.88,cactus;rapid;sakura,5,15047,0,32
1155651379,3912,"Картридж W2033A для принтеров HP Color LaserJet M454dn, LJ Pro M454dw,",370x150x120,6.66,5.78,0.88,cactus;rapid;sakura,5,14336,0,32
1155651311,3911,"Картридж W2032A для принтеров HP Color LaserJet M454dn, LJ Pro M454dw,",370x150x120,6.66,5.78,0.88,cactus;rapid;sakura,5,13787,0,32
652454506,0205,"Картридж CE285X для принтеров HP LaserJet Pro M1132, LJ Pro M1136 черн",360x196x145,10.231,5.989,4.242,cactus,1,2553,0,31
1155649247,0765,Картридж CB380A для принтеров HP Color LaserJet CP6015N черный,580x130x200,15.08,10.89,4.19,cactus;rapid;sakura,1,9124,0,31
930629365,0874,"Картридж TK-590Y для принтеров Kyocera и EcoSys M6026cdn, M6526cdn, FS",200x370x150,11.1,6.875,4.225,cactus;rapid;sakura,1,3166,0,31
864225106,0992,"Картридж 44469809 для принтеров OKI C511, C310dn, C310n, C330, C330dn,",200x370x150,11.1,6.848,4.252,cactus;sakura,1,2640,0,31
653382718,3351,"Картридж SP-230H для принтеров Ricoh Aficio SP 230SFNw, SP 230FNw, 230",370x200x150,11.1,6.93,4.17,rapid;sakura;изи,1,2093,0,30
873313016,3423,"Картридж MLT-D103S для принтеров Samsung ML-2950, ML 2955, SCX-4727, S",200x370x150,11.1,6.93,4.17,cactus,1,4128,0,30
930626829,2232,Картридж TK-7300 для принтеров Kyocera ECOSYS P4040dn черный,200x370x150,11.1,7.108,3.992,cactus;rapid;sakura;изи,1,3051,0,29
873313634,3382,"Картридж TNP-46 для принтеров Konica Minolta Bizhub 4050, Bizhub 4750 ",200x370x150,11.1,7.165,3.935,sakura,1,4842,0,29
1432017435,4751,"Картриджи PG-460XL-CL-461XL для принтеров canon pixma mg5740, canon pi",138x82x62,0.702,0.253,0.449,изи,9,105763,0,29
4451926294,01091,Картридж для Samsung SCX-4500,345x120x170,7.038,2.997,4.041,cactus,1,4289,0,29
652454535,0894,"Картридж 655BK для принтеров HP DeskJet Ink Advantage 4625, DJ 3525, D",80x100x150,1.2,0.242,0.958,cactus;rapid;изи,4,3582,0,28
653132938,1232,"Картридж LC569XLBK для принтеров Brother MFC-J3520, MFC-J3720",126x104x74,0.97,0.484,0.486,cactus;rapid;изи,8,10426,0,28
1775320318,5781,"Фотобарабан 013R00691 для принтеров Xerox B225, B230, B235 черный",237x376x116,10.337,9.361,0.976,rapid;sakura;изи,4,22423,0,28
2262638561,6249,"Картридж TK240XL для принтеров Катюша M140, M240, P140 черный",95x170x390,6.298,2.47,3.828,изи,1,4691,0,28
864225391,1079,"Картридж 006R01518 для принтеров Xerox и WorkCentre 7525, WC 7535, WC ",200x370x150,11.1,7.428,3.672,cactus;rapid;sakura;изи,1,3950,0,27
864225656,1078,"Картридж 006R01517 для принтеров Xerox WorkCentre 7525, WC 7530, WC-75",200x370x150,11.1,7.428,3.672,cactus;rapid;sakura;изи,1,5678,0,27
1261466769,4749,"Картридж W1470X для принтеров HP LaserJet M610dn, M611dn, M634dn, M634",380x180x287,19.631,15.96,3.671,cactus;rapid;sakura;изи,1,9215,0,27
907648865,3850,"Чернила №101BK для принтеров Epson и L 4160, L-4167, L 6170, L 6190, L",100x150x100,1.5,0.323,1.177,cactus;rapid,3,2730,0,26
2129697349,6133,"Картриджи PGI-5BK/CLI-8 для принтеров Canon Pixma iP3300, PixmaiP3500",100x145x345,5.003,1.43,3.573,изи,1,2377,0,26
652454498,5354,"Картридж CB436A для принтеров HP LaserJet M1120, LJ M1522, LJ P1505",360x145x196,10.231,6.784,3.447,cactus;rapid;sakura;изи,1,1970,0,25
653324823,0274,"Картридж MLT-D101S для принтеров Samsung SCX-3405, SCX-3407, SF-760P, ",360x195x145,10.179,6.784,3.395,cactus;rapid;sakura;изи,1,2441,0,25
1510950751,5406,"Картридж W1510A для принтеров HP и LaserJet Pro 4003 dn, LJ Pro 4103fd",363x102x200,7.405,4.03,3.375,rapid,1,2708,0,25
2999122861,1322,"Картридж KX-FAT431A7 для принтеров Panasonic KX-MB2230RU, KX MB2270RU,",370x200x150,11.1,7.7,3.4,rapid;sakura;изи,1,6775,0,25
3681617451,3902,"Картриджи №912XL для принтеров HP OfficeJet 8012, OfficeJet8013",195x113x66,1.454,0.76,0.694,изи,5,22799,0,25
652456833,3898,"Картридж №912XL Bk для принтеров HP OfficeJet 8012, OfficeJet 8013, Of",80x100x150,1.2,0.55,0.65,cactus;rapid;изи,5,10639,0,24
652610794,1267,"Картридж T0796 для принтеров Epson Stylus Photo 1400, Stylus Photo 150",80x100x150,1.2,0.113,1.087,rapid,3,2137,0,24
653327626,0276,"Картридж MLT-D105L для принтеров Samsung ML-2540R, ML-2580n, SCX-4600,",360x195x145,10.179,6.912,3.267,cactus;rapid;sakura;изи,1,2691,0,24
866442961,1444,"Картриджи CLI-471XL для принтеров Canon Pixma MG5740, Pixma MG6840",147x118x98,1.7,1.155,0.545,изи,6,12915,0,24
652576300,0838,"Картридж T1711 для принтеров Epson Expression Home XP-103, XP 203, XP2",80x100x150,1.2,0.128,1.072,cactus;rapid;изи,3,1902,0,23
652453771,3622,"Картридж 177 для принтеров HP PhotoSmart 3110, PhotoSmart 3200 черный",80x100x150,1.2,0.176,1.024,cactus;rapid;изи,3,2230,0,22
652997543,0248,"Картридж для Brother DCP-7057R, DCP-7057WR, HL-2132R",350x163x120,6.846,5.307,1.539,cactus;sakura;изи,2,3826,0,22
652999911,1469,"Картридж LC-1280XY для принтеров Brother MFC-J5910DW, MFC J6510 желтый",80x100x150,1.2,0.21,0.99,cactus;изи,3,2380,0,22
866443783,2110,"Картридж MX237GT для принтеров Sharp AR-6020, AR-6023D, AR 6026N черны",200x370x150,11.1,8.087,3.013,cactus;изи,1,2386,0,22
1220115348,3818,"Картридж SPC250HC для принтеров Ricoh и MC250FW, PC301W голубой",200x370x150,11.1,8.118,2.982,rapid;sakura;изи,1,6435,0,22
652456523,0306,"Картридж 78 для принтеров HP DeskJet 1280 DeskJet 1220, Copier 180 Cop",80x100x150,1.2,0.492,0.708,cactus;rapid;изи,4,21366,0,21
4450870372,001812,Картридж для Canon FC-208,348x160x120,6.682,3.744,2.938,rapid,1,5974,0,21
653457466,1298,"Картридж TK-5140 для принтеров Kyocera и ECOSYS M6030cdn, M6530cdn, P6",370x200x150,11.1,8.39,2.71,cactus;rapid;sakura;изи,1,2679,0,20
1155648940,0272,"Картридж CLT-Y407S для принтеров Samsung CLP-320, CLP 325, CLX-3180, C",360x215x115,8.901,6.16,2.741,cactus;rapid;sakura;изи,1,3086,0,20
1911203514,5879,"Фотобарабан 55B0ZA0 для принтеров Lexmark MS331, MS431, MX331, MX431 ч",130x295x356,13.653,11.05,2.603,cactus;изи,1,4879,0,19
873320481,3745,"Картридж 408184 для принтеров Ricoh Aficio SPC360, SPC361 черный",150x370x120,6.66,5.4,1.26,cactus;rapid;изи,2,8564,0,18
904483849,4483,Картридж CTL-1100XM пурпурный,402x129x130,6.742,4.32,2.422,cactus;rapid;изи,1,3586,0,18
1282821536,4837,"Картридж 3ED71A для принтеров HP DesignJet T630, DJ Studio, DJ Studio ",119x36x126,0.54,0.3,0.24,cactus;rapid;изи,10,52637,0,18
3557210640,6818,"Картридж W1331X для принтеров HP Laser 408 dn, Laser 432 fdn черный",150x200x370,11.1,8.69,2.41,rapid,1,3472,0,18
651909807,0240,"Картридж TK-170 для принтеров Kyocera FS-1370DN, P2135D, FS-1320D",348x163x126,7.147,5.994,1.153,cactus;rapid;sakura;изи,2,3368,0,17
653122493,3534,"Картридж TN-910BK для принтеров Brother и HL-L9310, MFC-L9570 черный",350x163x120,6.846,4.48,2.366,cactus;rapid,1,2456,0,17
653063926,1466,"Картридж LC-1280XBK для принтеров Brother MFC-J5910DW, MFC J6510 черны",80x100x150,1.2,0.409,0.791,cactus;изи,3,2502,0,17
874373644,4482,Картридж CTL-1100XC голубой,403x129x129,6.706,4.32,2.386,cactus;rapid;изи,1,3953,0,17
653062552,3432,"Картридж TN-217C для принтеров Brother DCP-L3550CDW, HL-L3230CDW, hl-l",350x163x120,6.846,4.5,2.346,cactus;rapid;sakura;изи,1,3095,0,17
653028457,3433,"Картридж TN-217M для принтеров Brother и DCP-L3550, HL-L3230CDW, MFC-L",350x163x120,6.846,4.5,2.346,cactus;rapid;sakura;изи,1,2922,0,17
653450896,2412,"Картридж TK-8115C для принтеров Kyocera и Ecosys M8124cidn, M8130cidn ",370x200x150,11.1,8.82,2.28,cactus;rapid;sakura;изи,1,3716,0,17
873319986,3840,"Чернила BT6000BK для принтеров Brother DCP-T300, DCP T500W, MFC-T800 ч",100x150x100,1.5,0.727,0.773,cactus,3,2129,0,17
873319580,4146,"Картридж №963XL для принтеров HP OfficeJet Pro 9010, OfficeJet Pro 901",127x96x59,0.719,0.385,0.334,cactus;изи,7,20916,0,17
703477557,1264,"Картридж T0793 для принтеров Epson Stylus Photo 1400, Stylus Photo 150",80x100x150,1.2,0.113,1.087,rapid,2,1493,0,16
652757236,0839,"Картридж T1712 для принтеров Epson Expression Home XP-103, XP 207, XP3",80x100x150,1.2,0.128,1.072,cactus;rapid;изи,2,1045,0,16
652626682,1458,"Картридж PGI-470XLBk для принтеров Canon Pixma MG5740, Pixma MG6840 че",135x81x51,0.558,0.185,0.373,cactus;rapid;изи,6,4213,1,16
653028004,3110,"Картридж LC-3619XLC для принтеров Brother MFC-J2330, MFC J2730 голубой",80x100x150,1.2,0.133,1.067,cactus;rapid;изи,2,2452,0,16
930608697,1211,"Картридж TK-895C для принтеров Kyocera FS-C8020MFP, FS C8025MFP, FSC85",200x370x150,11.1,8.855,2.245,cactus;rapid;sakura;изи,1,3278,0,16
1766855608,5758,"Чернила 108BK для принтеров Epson и EcoTank L6490 L18050, EcoTank L805",57x58x178,0.588,0.346,0.242,cactus,9,7028,0,16
651919804,0211,Картридж CE313A пурпурный,348x163x126,7.147,5.056,2.091,cactus;rapid;sakura;изи,1,1795,0,15
1851961796,5825,"Фотобарабан 013R00690 для принтеров Xerox B305, B310, B315 черный",120x300x360,12.96,11.934,1.026,sakura;изи,2,10286,0,15
2203178987,0210,Картридж CE312A желтый,348x163x126,7.147,5.056,2.091,cactus;rapid;sakura;изи,1,1880,0,15
3350340732,3565,"Картридж 106R04348 для принтеров Xerox B-205, B 210, B215 черный",370x200x150,11.1,9.108,1.992,cactus;sakura;изи,1,2379,0,15
653379506,1325,"Картридж SP150HE для принтеров Ricoh SP150SUw, SP150W",370x200x150,11.1,10.134,0.966,cactus;rapid;sakura;изи,2,6440,0,14
864225349,0962,"Картриджи 711 для принтеров HP DesignJet T120, DJ-T125, DJ T130, DJ T5",138x121x88,1.469,1.155,0.314,изи,6,20342,0,14
864225871,1281,"Картридж CF412A для принтеров HP LJ Color Pro M377dw, M452dn, M452nw, ",200x370x150,11.1,10.134,0.966,cactus;rapid;sakura;изи,2,5561,0,14
873319976,3849,"Чернила №103 для принтеров Epson L 3101, L 3110",100x150x150,2.25,1.3,0.95,cactus,2,3385,0,14
3557211051,6542,"Картридж W1660A для принтеров HP LaserJet 1008, 1136A, MFP-1139, MFP 1",90x140x340,4.284,2.43,1.854,изи,1,2638,0,14
652456628,0002,"Картридж Q2612A для принтеров HP LaserJet 1022, LaserJet 1020, LJ 1010",348x126x163,7.147,5.39,1.757,cactus;rapid;sakura;изи,1,1856,1,13
906495720,1262,"Картридж T0791 для принтеров Epson Stylus Photo PX830FWD, Stylus Photo",106x78x41,0.339,0.113,0.226,rapid,8,5756,0,13
653078688,2315,"Картридж TN-1095 для принтеров Brother DCP-1602, HL-1202 черный",350x163x120,6.846,5.056,1.79,cactus;rapid;sakura;изи,1,1526,0,13
863389273,0109,"Картридж ML-1630 для принтеров Samsung SCX-4500, SCX-4501, ML-1630, ML",345x120x170,7.038,5.28,1.758,cactus;rapid;изи,1,3933,0,13
1153755481,2388,"Картридж TN-423BK для принтеров Brother DCP-L8410CDW, HL-L8260CDW, HL ",200x370x150,11.1,10.5,0.6,cactus;rapid;sakura;изи,3,6578,0,13
873320210,3759,"Чернила GI-490 для принтеров Canon Pixma G1400, PixmaG1410",150x150x150,3.375,1.554,1.821,cactus,1,2141,0,13
3681638376,4147,"Картриджи №963XL для принтеров HP OfficeJet Pro 9010, OfficeJet Pro 90",122x96x84,0.984,0.76,0.224,cactus;изи,8,105946,0,13
652551532,3756,"Чернила GI-490C для принтеров Canon Pixma G1400, PixmaG1410 голубой",197x108x63,1.34,0.523,0.817,cactus,2,1266,0,12
653072463,2316,"Фотобарабан DR-1095 DU для принтеров Brother DCP-1602, HL-1202 черный",350x163x120,6.846,5.165,1.681,cactus;sakura;изи,1,2500,0,12
652997525,0904,"Картридж LC-1240Y для принтеров Brother DCP-J525W, DCP J725DW, MFC-J43",129x100x56,0.722,0.223,0.499,cactus;rapid;изи,3,2479,0,11
653533496,0781,"Картридж TK-1110 для принтеров Kyocera FS-1120MFP, FS-1020MFP, FS-1040",350x100x90,3.15,2.421,0.729,cactus;rapid;sakura;изи,2,3180,0,11
863385918,3789,"Картридж W1331X для принтеров HP Laser 408 dn, Laser 432 fdn черный",200x370x150,11.1,9.652,1.448,cactus;rapid;sakura;изи,1,3627,0,11
864225821,1306,"Картридж 50F5H00 для принтеров Lexmark MS310d, MS310dn, MS410d, MS410d",200x370x150,11.1,9.724,1.376,cactus;rapid;sakura;изи,1,2587,0,10
873313582,3386,"Блок проявки DV-170 для принтеров Kyocera EcoSys P2135, FS-1320, FS 13",200x370x150,11.1,9.719,1.381,sakura,1,15367,0,10
652453599,0308,"Картридж 135 для принтеров HP DeskJet 460c, DeskJet460cb, OfficeJet 10",121x78x53,0.5,0.242,0.258,cactus;rapid;изи,5,15727,0,9
873320575,3746,"Картридж 408185 для принтеров Ricoh Aficio SPC360, SPC361 голубой",150x370x120,6.66,5.4,1.26,cactus;rapid;изи,1,4749,0,9
904483519,3747,"Картридж 408186 для принтеров Ricoh Aficio SPC360, SPC361 пурпурный",150x370x120,6.66,5.4,1.26,cactus;rapid;изи,1,4092,0,9
874377460,4292,"Картридж W2030X для принтеров HP Color LaserJet Enterprise M454dn, LJ ",363x123x121,5.403,4.774,0.629,cactus;rapid;sakura;изи,2,7457,0,9
874373806,4472,"Картридж 730Y для принтеров HP DesignJet T1700, DJ T1700dr желтый",120x40x230,1.104,0.808,0.296,изи,4,61450,0,9
3421470162,0917,"Картридж T1291 для принтеров Epson Stylus Office B42, BX305 F, BX320FW",105x85x49,0.437,0.189,0.248,cactus;rapid;изи,5,3918,0,9
652524483,0295,"Картридж T0485 для принтеров Epson Stylus Photo R200, Stylus Photo R22",80x100x150,1.2,0.128,1.072,cactus;rapid;изи,1,919,0,8
652597871,0927,"Картридж T2621XL для принтеров Epson Expression XP 710, XP 510, XP 600",109x87x59,0.559,0.27,0.289,cactus;rapid;изи,4,2997,0,8
652619078,0928,"Картридж T2631XL для принтеров Epson Expression XP-510, XP 600, XP605,",80x100x150,1.2,0.158,1.042,cactus;rapid;изи,1,657,0,8
652549272,0841,"Картридж T1714 для принтеров Epson Expression Home XP-103, XP 207, XP3",80x100x150,1.2,0.128,1.072,cactus;rapid;изи,1,530,0,8
