account,sku,campaign,bid_now,reason
oz_acc2,1886487254,Все,8.0,нет продаж 90 дн
oz_acc2,1886487259,Все,8.0,нет продаж 90 дн
oz_acc2,1886487553,Все,8.0,нет продаж 90 дн
oz_acc2,1886487588,Все,8.0,нет продаж 90 дн
oz_acc2,1886487969,Все,8.0,нет продаж 90 дн
oz_acc2,1886487969,3000-5000,12.0,нет продаж 90 дн
oz_acc2,1886488513,Все,8.0,нет продаж 90 дн
oz_acc2,1886488588,Все,7.0,нет продаж 90 дн
oz_acc2,1886488770,Все,8.0,нет продаж 90 дн
oz_acc2,1886488852,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1886489164,Все,8.0,нет продаж 90 дн
oz_acc2,1886490257,Все,8.0,нет продаж 90 дн
oz_acc2,1886490257,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1886492763,Все,8.0,нет продаж 90 дн
oz_acc2,1886501512,Все,8.0,нет продаж 90 дн
oz_acc2,1886504065,Все,8.0,нет продаж 90 дн
oz_acc2,1886505186,Все,8.0,нет продаж 90 дн
oz_acc2,1886535061,Все,8.0,нет продаж 90 дн
oz_acc2,1888904461,Все,8.0,нет продаж 90 дн
oz_acc2,1888905056,Все,8.0,нет продаж 90 дн
oz_acc2,1888905121,Все,8.0,нет продаж 90 дн
oz_acc2,1888905159,Все,8.0,нет продаж 90 дн
oz_acc2,1888905398,Все,8.0,нет продаж 90 дн
oz_acc2,1888905665,Все,8.0,нет продаж 90 дн
oz_acc2,1888907012,Все,8.0,нет продаж 90 дн
oz_acc2,1888907016,Все,8.0,нет продаж 90 дн
oz_acc2,1888907018,Все,8.0,нет продаж 90 дн
oz_acc2,1888907082,Все,8.0,нет продаж 90 дн
oz_acc2,1888907192,Все,8.0,нет продаж 90 дн
oz_acc2,1888907200,Все,8.0,нет продаж 90 дн
oz_acc2,1888907276,Все,8.0,нет продаж 90 дн
oz_acc2,1888907544,Все,8.0,нет продаж 90 дн
oz_acc2,1888907551,Все,8.0,нет продаж 90 дн
oz_acc2,1888907554,Все,8.0,нет продаж 90 дн
oz_acc2,1888907576,Все,8.0,нет продаж 90 дн
oz_acc2,1888907657,Все,8.0,нет продаж 90 дн
oz_acc2,1888907831,Все,8.0,нет продаж 90 дн
oz_acc2,1888907886,Все,8.0,нет продаж 90 дн
oz_acc2,1888907900,Все,8.0,нет продаж 90 дн
oz_acc2,1888907900,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1888907902,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1888907939,Все,8.0,нет продаж 90 дн
oz_acc2,1888908076,Все,8.0,нет продаж 90 дн
oz_acc2,1888908104,Все,8.0,нет продаж 90 дн
oz_acc2,1888908230,Все,8.0,нет продаж 90 дн
oz_acc2,1888909064,Все,8.0,нет продаж 90 дн
oz_acc2,1888909256,Все,8.0,нет продаж 90 дн
oz_acc2,1888909299,Все,8.0,нет продаж 90 дн
oz_acc2,1888909568,Все,8.0,нет продаж 90 дн
oz_acc2,1888909784,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1888909890,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1888910184,Все,8.0,нет продаж 90 дн
oz_acc2,1888910668,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1888911408,Все,8.0,нет продаж 90 дн
oz_acc2,1888912357,Все,8.0,нет продаж 90 дн
oz_acc2,1888912388,Все,8.0,нет продаж 90 дн
oz_acc2,1888912917,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1888912951,Все,8.0,нет продаж 90 дн
oz_acc2,1888912951,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1888913131,Все,8.0,нет продаж 90 дн
oz_acc2,1888913151,Все,8.0,нет продаж 90 дн
oz_acc2,1888913160,Все,8.0,нет продаж 90 дн
oz_acc2,1888913474,Все,8.0,нет продаж 90 дн
oz_acc2,1888913698,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1888913800,Все,8.0,нет продаж 90 дн
oz_acc2,1888913960,Все,8.0,нет продаж 90 дн
oz_acc2,1888914034,Все,8.0,нет продаж 90 дн
oz_acc2,1888914162,Все,8.0,нет продаж 90 дн
oz_acc2,1888914210,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1888914778,Все,8.0,нет продаж 90 дн
oz_acc2,1888914997,Все,8.0,нет продаж 90 дн
oz_acc2,1888914997,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1888915327,Все,8.0,нет продаж 90 дн
oz_acc2,1888915327,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1888915503,Все,8.0,нет продаж 90 дн
oz_acc2,1888915515,Все,8.0,нет продаж 90 дн
oz_acc2,1888915527,Все,8.0,нет продаж 90 дн
oz_acc2,1888915810,Все,8.0,нет продаж 90 дн
oz_acc2,1888915810,5000-10000,12.0,нет продаж 90 дн
oz_acc2,1888915935,Все,8.0,нет продаж 90 дн
oz_acc2,1888915971,Все,8.0,нет продаж 90 дн
oz_acc2,1888916059,Все,8.0,нет продаж 90 дн
oz_acc2,1888916161,Все,8.0,нет продаж 90 дн
oz_acc2,1888916325,Все,8.0,нет продаж 90 дн
oz_acc2,1888916378,Все,8.0,нет продаж 90 дн
oz_acc2,1888916512,Все,8.0,нет продаж 90 дн
oz_acc2,1888916581,Все,8.0,нет продаж 90 дн
oz_acc2,1888916794,Все,8.0,нет продаж 90 дн
oz_acc2,1888916847,Все,8.0,нет продаж 90 дн
oz_acc2,1888916957,Все,8.0,нет продаж 90 дн
oz_acc2,1888916962,Все,8.0,нет продаж 90 дн
oz_acc2,1888917310,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1888918054,Все,8.0,нет продаж 90 дн
oz_acc2,1888918155,Все,8.0,нет продаж 90 дн
oz_acc2,1888918459,Все,8.0,нет продаж 90 дн
oz_acc2,1888918476,Все,8.0,нет продаж 90 дн
oz_acc2,1888918657,Все,8.0,нет продаж 90 дн
oz_acc2,1888918907,Все,8.0,нет продаж 90 дн
oz_acc2,1888918966,Все,8.0,нет продаж 90 дн
oz_acc2,1888919012,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1888919920,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1888919957,Все,8.0,нет продаж 90 дн
oz_acc2,1888920161,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1888920513,Все,8.0,нет продаж 90 дн
oz_acc2,1888920692,Все,8.0,нет продаж 90 дн
oz_acc2,1888920755,Все,8.0,нет продаж 90 дн
oz_acc2,1888920845,Все,8.0,нет продаж 90 дн
oz_acc2,1888920884,Все,8.0,нет продаж 90 дн
oz_acc2,1888921315,Все,8.0,нет продаж 90 дн
oz_acc2,1888921609,Все,8.0,нет продаж 90 дн
oz_acc2,1888921946,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1888922336,Все,8.0,нет продаж 90 дн
oz_acc2,1888922654,Все,8.0,нет продаж 90 дн
oz_acc2,1888922777,Все,8.0,нет продаж 90 дн
oz_acc2,1888923020,Все,8.0,нет продаж 90 дн
oz_acc2,1888923020,3000-5000,17.0,нет продаж 90 дн
oz_acc2,1888923225,Все,8.0,нет продаж 90 дн
oz_acc2,1888923372,Все,8.0,нет продаж 90 дн
oz_acc2,1888923451,Все,8.0,нет продаж 90 дн
oz_acc2,1888923484,Все,8.0,нет продаж 90 дн
oz_acc2,1888923484,3000-5000,12.0,нет продаж 90 дн
oz_acc2,1888923865,Все,8.0,нет продаж 90 дн
oz_acc2,1888923993,Все,8.0,нет продаж 90 дн
oz_acc2,1888924073,Все,8.0,нет продаж 90 дн
oz_acc2,1888924132,Все,8.0,нет продаж 90 дн
oz_acc2,1888924265,Все,8.0,нет продаж 90 дн
oz_acc2,1888924378,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1888924378,от 0 до 3000,12.0,нет маржи и нет продаж 90 дн
oz_acc2,1888924459,Все,8.0,нет продаж 90 дн
oz_acc2,1888924640,Все,8.0,нет продаж 90 дн
oz_acc2,1888924655,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1888924659,Все,7.0,нет продаж 90 дн
oz_acc2,1888924659,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1888924705,Все,8.0,нет продаж 90 дн
oz_acc2,1888925040,Все,8.0,нет продаж 90 дн
oz_acc2,1888925245,Все,8.0,нет продаж 90 дн
oz_acc2,1888925290,Все,8.0,нет продаж 90 дн
oz_acc2,1888925308,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1888925316,Все,8.0,нет продаж 90 дн
oz_acc2,1888925316,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1888925561,Все,8.0,нет продаж 90 дн
oz_acc2,1888925643,Все,8.0,нет продаж 90 дн
oz_acc2,1888926243,Все,8.0,нет продаж 90 дн
oz_acc2,1888927953,Все,8.0,нет продаж 90 дн
oz_acc2,1888927971,Все,8.0,нет продаж 90 дн
oz_acc2,1888928183,Все,8.0,нет продаж 90 дн
oz_acc2,1888928244,Все,8.0,нет продаж 90 дн
oz_acc2,1888928736,от 0 до 3000,12.0,нет маржи и нет продаж 90 дн
oz_acc2,1888929019,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1888929019,от 0 до 3000,12.0,нет маржи и нет продаж 90 дн
oz_acc2,1888929689,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1888930572,Все,8.0,нет продаж 90 дн
oz_acc2,1888930592,Все,8.0,нет продаж 90 дн
oz_acc2,1888930686,Все,9.0,нет продаж 90 дн
oz_acc2,1888930966,Все,8.0,нет продаж 90 дн
oz_acc2,1888932059,Все,9.0,нет продаж 90 дн
oz_acc2,1888932163,Все,8.0,нет продаж 90 дн
oz_acc2,1888932228,Все,8.0,нет продаж 90 дн
oz_acc2,1888932248,Все,8.0,нет продаж 90 дн
oz_acc2,1888932824,Все,7.0,нет продаж 90 дн
oz_acc2,1888932824,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1888932894,Все,8.0,нет продаж 90 дн
oz_acc2,1888933050,Все,8.0,нет продаж 90 дн
oz_acc2,1888933158,Все,8.0,нет продаж 90 дн
oz_acc2,1888933370,Все,8.0,нет продаж 90 дн
oz_acc2,1888933382,Все,8.0,нет продаж 90 дн
oz_acc2,1888933398,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1888934386,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1888934586,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1888934713,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1888934945,Все,8.0,нет продаж 90 дн
oz_acc2,1888935481,Все,8.0,нет продаж 90 дн
oz_acc2,1888935755,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1888937349,Все,8.0,нет продаж 90 дн
oz_acc2,1888937349,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1888937457,Все,8.0,нет продаж 90 дн
oz_acc2,1888937466,Все,8.0,нет продаж 90 дн
oz_acc2,1888937896,Все,8.0,нет продаж 90 дн
oz_acc2,1888938027,Все,8.0,нет продаж 90 дн
oz_acc2,1888938283,Все,8.0,нет продаж 90 дн
oz_acc2,1888938283,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1888938587,Все,8.0,нет продаж 90 дн
oz_acc2,1888938587,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1888938817,Все,8.0,нет продаж 90 дн
oz_acc2,1888939173,Все,8.0,нет продаж 90 дн
oz_acc2,1888939449,Все,8.0,нет продаж 90 дн
oz_acc2,1888939467,Все,8.0,нет продаж 90 дн
oz_acc2,1888939660,Все,8.0,нет продаж 90 дн
oz_acc2,1888939763,Все,8.0,нет продаж 90 дн
oz_acc2,1888939974,Все,8.0,нет продаж 90 дн
oz_acc2,1888940618,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1888941162,10000-500000,12.0,нет маржи и нет продаж 90 дн
oz_acc2,1888943142,Все,8.0,нет продаж 90 дн
oz_acc2,1888943732,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1888943856,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1888944304,Все,8.0,нет продаж 90 дн
oz_acc2,1888944904,Все,8.0,нет продаж 90 дн
oz_acc2,1888945257,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1888945828,Все,8.0,нет продаж 90 дн
oz_acc2,1888946009,Все,8.0,нет продаж 90 дн
oz_acc2,1888946590,Все,8.0,нет продаж 90 дн
oz_acc2,1888948232,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1888948623,Все,8.0,нет продаж 90 дн
oz_acc2,1888950306,Все,8.0,нет продаж 90 дн
oz_acc2,1888951115,Все,8.0,нет продаж 90 дн
oz_acc2,1888951225,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1888951475,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1888951533,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1888951929,Все,8.0,нет продаж 90 дн
oz_acc2,1888952212,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1888952358,Все,8.0,нет продаж 90 дн
oz_acc2,1888952358,10000-500000,12.0,нет продаж 90 дн
oz_acc2,1888955481,Все,8.0,нет продаж 90 дн
oz_acc2,1888962443,Все,8.0,нет продаж 90 дн
oz_acc2,1888962550,Все,8.0,нет продаж 90 дн
oz_acc2,1888963111,Все,8.0,нет продаж 90 дн
oz_acc2,1888965614,Все,8.0,нет продаж 90 дн
oz_acc2,1888968096,Все,8.0,нет продаж 90 дн
oz_acc2,1888971290,Все,8.0,нет продаж 90 дн
oz_acc2,1888972280,Все,8.0,нет продаж 90 дн
oz_acc2,1888972800,Все,8.0,нет продаж 90 дн
oz_acc2,1888973433,Все,8.0,нет продаж 90 дн
oz_acc2,1888974432,Все,8.0,нет продаж 90 дн
oz_acc2,1888974710,Все,8.0,нет продаж 90 дн
oz_acc2,1888975641,Все,8.0,нет продаж 90 дн
oz_acc2,1888976833,Все,8.0,нет продаж 90 дн
oz_acc2,1888977122,Все,8.0,нет продаж 90 дн
oz_acc2,1888979394,Все,8.0,нет продаж 90 дн
oz_acc2,1888981539,Все,8.0,нет продаж 90 дн
oz_acc2,1888988820,Все,8.0,нет продаж 90 дн
oz_acc2,1888990356,Все,8.0,нет продаж 90 дн
oz_acc2,1888991191,Все,8.0,нет продаж 90 дн
oz_acc2,1889015787,Все,8.0,нет продаж 90 дн
oz_acc2,1889016933,Все,8.0,нет продаж 90 дн
oz_acc2,1903542499,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1903650800,Все,8.0,нет продаж 90 дн
oz_acc2,1903651033,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1903651389,Все,9.0,нет продаж 90 дн
oz_acc2,1903651482,Все,8.0,нет продаж 90 дн
oz_acc2,1903651539,Все,8.0,нет продаж 90 дн
oz_acc2,1903651543,Все,8.0,нет продаж 90 дн
oz_acc2,1903651552,Все,8.0,нет продаж 90 дн
oz_acc2,1903651638,Все,8.0,нет продаж 90 дн
oz_acc2,1903651687,Все,8.0,нет продаж 90 дн
oz_acc2,1903651722,Все,8.0,нет продаж 90 дн
oz_acc2,1903651899,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1903651902,Все,8.0,нет продаж 90 дн
oz_acc2,1903651917,Все,8.0,нет продаж 90 дн
oz_acc2,1903651917,10000-500000,12.0,нет продаж 90 дн
oz_acc2,1903651984,Все,8.0,нет продаж 90 дн
oz_acc2,1903652010,Все,8.0,нет продаж 90 дн
oz_acc2,1903652027,Все,8.0,нет продаж 90 дн
oz_acc2,1903652070,Все,8.0,нет продаж 90 дн
oz_acc2,1903652083,Все,8.0,нет продаж 90 дн
oz_acc2,1903652100,Все,8.0,нет продаж 90 дн
oz_acc2,1903652112,Все,8.0,нет продаж 90 дн
oz_acc2,1903652163,Все,9.0,нет продаж 90 дн
oz_acc2,1903652165,Все,8.0,нет продаж 90 дн
oz_acc2,1903652172,3000-5000,12.0,нет маржи и нет продаж 90 дн
oz_acc2,1903652183,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1903652279,Все,8.0,нет продаж 90 дн
oz_acc2,1903652310,Все,8.0,нет продаж 90 дн
oz_acc2,1903652384,Все,8.0,нет продаж 90 дн
oz_acc2,1903652396,Все,8.0,нет продаж 90 дн
oz_acc2,1903652419,Все,8.0,нет продаж 90 дн
oz_acc2,1903652484,Все,8.0,нет продаж 90 дн
oz_acc2,1903652508,Все,8.0,нет продаж 90 дн
oz_acc2,1903652508,5000-10000,12.0,нет продаж 90 дн
oz_acc2,1903654716,Все,8.0,нет продаж 90 дн
oz_acc2,1903666794,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1903668321,Все,9.0,нет продаж 90 дн
oz_acc2,1904442287,Все,8.0,нет продаж 90 дн
oz_acc2,1904442287,5000-10000,12.0,нет продаж 90 дн
oz_acc2,1916256905,Все,8.0,нет продаж 90 дн
oz_acc2,1916257774,Все,8.0,нет продаж 90 дн
oz_acc2,1916257793,Все,8.0,нет продаж 90 дн
oz_acc2,1916257960,Все,8.0,нет продаж 90 дн
oz_acc2,1916257999,Все,8.0,нет продаж 90 дн
oz_acc2,1916258095,Все,8.0,нет продаж 90 дн
oz_acc2,1916258127,Все,8.0,нет продаж 90 дн
oz_acc2,1916258184,Все,8.0,нет продаж 90 дн
oz_acc2,1916258399,Все,8.0,нет продаж 90 дн
oz_acc2,1916258464,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1916258533,Все,8.0,нет продаж 90 дн
oz_acc2,1916258661,Все,7.0,нет продаж 90 дн
oz_acc2,1916258661,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1916258827,Все,8.0,нет продаж 90 дн
oz_acc2,1916258944,Все,8.0,нет продаж 90 дн
oz_acc2,1916258944,3000-5000,12.0,нет продаж 90 дн
oz_acc2,1916258974,Все,8.0,нет продаж 90 дн
oz_acc2,1916258991,Все,8.0,нет продаж 90 дн
oz_acc2,1916259043,Все,8.0,нет продаж 90 дн
oz_acc2,1916259043,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1916259188,Все,8.0,нет продаж 90 дн
oz_acc2,1916259258,Все,8.0,нет продаж 90 дн
oz_acc2,1916259258,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1916259406,Все,8.0,нет продаж 90 дн
oz_acc2,1916259436,Все,8.0,нет продаж 90 дн
oz_acc2,1916259589,Все,8.0,нет продаж 90 дн
oz_acc2,1916259676,Все,8.0,нет продаж 90 дн
oz_acc2,1916259676,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1916259769,Все,8.0,нет продаж 90 дн
oz_acc2,1916259774,Все,8.0,нет продаж 90 дн
oz_acc2,1916259782,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1916259798,Все,8.0,нет продаж 90 дн
oz_acc2,1916259802,Все,8.0,нет продаж 90 дн
oz_acc2,1916259816,Все,8.0,нет продаж 90 дн
oz_acc2,1916260038,Все,8.0,нет продаж 90 дн
oz_acc2,1916260047,Все,8.0,нет продаж 90 дн
oz_acc2,1916260049,Все,8.0,нет продаж 90 дн
oz_acc2,1916260152,Все,8.0,нет продаж 90 дн
oz_acc2,1916260229,Все,8.0,нет продаж 90 дн
oz_acc2,1916260237,Все,8.0,нет продаж 90 дн
oz_acc2,1916260292,Все,9.0,нет продаж 90 дн
oz_acc2,1916260293,Все,8.0,нет продаж 90 дн
oz_acc2,1916260529,Все,8.0,нет продаж 90 дн
oz_acc2,1916260537,Все,8.0,нет продаж 90 дн
oz_acc2,1916260626,Все,8.0,нет продаж 90 дн
oz_acc2,1916260689,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1916260774,Все,8.0,нет продаж 90 дн
oz_acc2,1916260790,Все,8.0,нет продаж 90 дн
oz_acc2,1916260853,Все,8.0,нет продаж 90 дн
oz_acc2,1916260938,Все,8.0,нет продаж 90 дн
oz_acc2,1916261014,Все,8.0,нет продаж 90 дн
oz_acc2,1916261316,Все,8.0,нет продаж 90 дн
oz_acc2,1916261483,Все,8.0,нет продаж 90 дн
oz_acc2,1916261648,Все,8.0,нет продаж 90 дн
oz_acc2,1916261670,Все,8.0,нет продаж 90 дн
oz_acc2,1916261721,Все,8.0,нет продаж 90 дн
oz_acc2,1916261831,Все,8.0,нет продаж 90 дн
oz_acc2,1916261943,Все,8.0,нет продаж 90 дн
oz_acc2,1916261943,3000-5000,12.0,нет продаж 90 дн
oz_acc2,1916261949,Все,8.0,нет продаж 90 дн
oz_acc2,1916262153,Все,8.0,нет продаж 90 дн
oz_acc2,1916262212,Все,7.0,нет продаж 90 дн
oz_acc2,1916262212,от 0 до 3000,10.0,нет продаж 90 дн
oz_acc2,1916262223,Все,8.0,нет продаж 90 дн
oz_acc2,1916262295,Все,8.0,нет продаж 90 дн
oz_acc2,1916262379,Все,8.0,нет продаж 90 дн
oz_acc2,1916262385,Все,8.0,нет продаж 90 дн
oz_acc2,1916262490,Все,8.0,нет продаж 90 дн
oz_acc2,1916262490,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1916262608,Все,8.0,нет продаж 90 дн
oz_acc2,1916262834,Все,8.0,нет продаж 90 дн
oz_acc2,1916262834,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1916262880,Все,8.0,нет продаж 90 дн
oz_acc2,1916262958,Все,8.0,нет продаж 90 дн
oz_acc2,1916263125,Все,8.0,нет продаж 90 дн
oz_acc2,1916263351,Все,8.0,нет продаж 90 дн
oz_acc2,1916263357,Все,8.0,нет продаж 90 дн
oz_acc2,1916263475,Все,8.0,нет продаж 90 дн
oz_acc2,1916263526,Все,8.0,нет продаж 90 дн
oz_acc2,1916263536,Все,8.0,нет продаж 90 дн
oz_acc2,1916263928,Все,8.0,нет продаж 90 дн
oz_acc2,1916264037,Все,8.0,нет продаж 90 дн
oz_acc2,1916264037,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1916264344,Все,8.0,нет продаж 90 дн
oz_acc2,1916264413,Все,8.0,нет продаж 90 дн
oz_acc2,1916264617,Все,8.0,нет продаж 90 дн
oz_acc2,1916264891,3000-5000,17.0,нет маржи и нет продаж 90 дн
oz_acc2,1916264959,Все,8.0,нет продаж 90 дн
oz_acc2,1916264990,Все,8.0,нет продаж 90 дн
oz_acc2,1916264990,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1916265026,Все,8.0,нет продаж 90 дн
oz_acc2,1916265147,Все,8.0,нет продаж 90 дн
oz_acc2,1916265147,3000-5000,12.0,нет продаж 90 дн
oz_acc2,1916265382,Все,8.0,нет продаж 90 дн
oz_acc2,1916265414,Все,8.0,нет продаж 90 дн
oz_acc2,1916265827,Все,8.0,нет продаж 90 дн
oz_acc2,1916265874,Все,8.0,нет продаж 90 дн
oz_acc2,1916266722,Все,8.0,нет продаж 90 дн
oz_acc2,1916266783,Все,8.0,нет продаж 90 дн
oz_acc2,1916267070,Все,8.0,нет продаж 90 дн
oz_acc2,1916267148,Все,8.0,нет продаж 90 дн
oz_acc2,1916267148,5000-10000,12.0,нет продаж 90 дн
oz_acc2,1916267242,Все,8.0,нет продаж 90 дн
oz_acc2,1916267287,Все,8.0,нет продаж 90 дн
oz_acc2,1916267307,Все,8.0,нет продаж 90 дн
oz_acc2,1916267459,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1916268158,Все,8.0,нет продаж 90 дн
oz_acc2,1916268668,Все,8.0,нет продаж 90 дн
oz_acc2,1916269018,Все,8.0,нет продаж 90 дн
oz_acc2,1916269089,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1916269446,Все,8.0,нет продаж 90 дн
oz_acc2,1916269486,Все,8.0,нет продаж 90 дн
oz_acc2,1916269493,от 0 до 3000,10.0,нет продаж 90 дн
oz_acc2,1916269900,Все,8.0,нет продаж 90 дн
oz_acc2,1916270155,Все,8.0,нет продаж 90 дн
oz_acc2,1916270155,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1916270248,Все,8.0,нет продаж 90 дн
oz_acc2,1916270248,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1916270400,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1916270525,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1916270525,от 0 до 3000,12.0,нет маржи и нет продаж 90 дн
oz_acc2,1916270596,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1916270666,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1916270752,Все,8.0,нет продаж 90 дн
oz_acc2,1916270752,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1916270755,от 0 до 3000,10.0,нет продаж 90 дн
oz_acc2,1916270829,Все,8.0,нет продаж 90 дн
oz_acc2,1916270829,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1916270857,Все,8.0,нет продаж 90 дн
oz_acc2,1916270877,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1916271048,Все,8.0,нет продаж 90 дн
oz_acc2,1916271241,Все,8.0,нет продаж 90 дн
oz_acc2,1916271241,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1916271427,Все,8.0,нет продаж 90 дн
oz_acc2,1916271459,Все,8.0,нет продаж 90 дн
oz_acc2,1916271459,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1916271527,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1916272227,Все,8.0,нет продаж 90 дн
oz_acc2,1916272227,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1916272244,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1916272329,Все,8.0,нет продаж 90 дн
oz_acc2,1916272329,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1916272782,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1916272782,от 0 до 3000,12.0,нет маржи и нет продаж 90 дн
oz_acc2,1916272794,Все,8.0,нет продаж 90 дн
oz_acc2,1916272850,от 0 до 3000,12.0,нет маржи и нет продаж 90 дн
oz_acc2,1916272977,Все,8.0,нет продаж 90 дн
oz_acc2,1916272977,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1916273047,Все,8.0,нет продаж 90 дн
oz_acc2,1916273047,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1916273087,Все,7.0,нет продаж 90 дн
oz_acc2,1916273374,Все,9.0,нет продаж 90 дн
oz_acc2,1916273374,от 0 до 3000,13.0,нет продаж 90 дн
oz_acc2,1916273605,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1916274034,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1916274060,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1916274351,Все,8.0,нет продаж 90 дн
oz_acc2,1916274569,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1916274883,от 0 до 3000,12.0,нет маржи и нет продаж 90 дн
oz_acc2,1916274944,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1916274966,от 0 до 3000,12.0,нет маржи и нет продаж 90 дн
oz_acc2,1916275414,от 0 до 3000,12.0,нет продаж 90 дн
oz_acc2,1916275423,Все,8.0,нет маржи и нет продаж 90 дн
oz_acc2,1916275423,от 0 до 3000,12.0,нет маржи и нет продаж 90 дн
oz_acc2,1916275455,от 0 до 3000,12.0,нет маржи и нет продаж 90 дн
oz_acc2,1916275546,Все,8.0,нет продаж 90 дн
oz_acc2,1916275546,от 0 до 3000,13.0,нет продаж 90 дн
oz_acc2,1916275555,Все,8.0,нет маржи и нет продаж 90 дн
