offer_id,product_id,name,status_name,moderate,validation,status_failed,selling,hard_errors,all_errors,codes
2501,455888335,Картриджи S050210-S050213 для принтеров Epson AcuLaser C3000,Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
3167,457220729,"Картриджи 106R02232-106R02235 для принтеров Xerox Phaser 6600, WC 6605",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
00776,4759259073,Комплект картриджей для Canon Pixma i9100,Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
239330,1401215232,"Картридж для фотопринтера Canon SELPHY CP1500 (KP-108in / RP-108) CP1000, CP1300",Продается,approved,success,,1,0,1,double_without_merger_offer
22223,4808422643,Картридж для Star SP242,Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
6568,3648923174,Картриджи CTL-2100H,Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
01431,4759280779,Картридж для Epson Stylus C41SX,Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
04519,4772968986,Картридж для Canon BJ-F890,Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
2601,455888467,Картриджи T0761-T0764 для принтеров Epson и Stylus C58,Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
7125,5588272954,"Тонер CF541A / CF401A / CF411A / CE311A для принтеров HP LJ-M254dw, M452dn, M452nw, M477fdn, M477fdw голубой",Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
4541,865303755,"Картриджи 123 для принтеров HP DeskJet 1110, DeskJet 2130, OfficeJet 3830, OfficeJet3832",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
248814,4821082034,Фотобарабан для Samsung Xpress M 3065,Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
1032X10,5690761321,"Комплект картриджей KX-FAT410A (10 шт.) на 25000 страниц для принтеров Panasonic KX-MB1500, KX MB1501, KXMB1507, KX-MB1510, KXMB1520, KX MB1530",Продается,approved,success,,1,0,4,attribute_hierarchy_fail
5228,654436197,"Чернила 112 для принтеров Epson EcoTank L-11160, L 15150, L15160, L-15180, M-15183, L-6550, L6570, L 6580 L6490 M-15140",Продается,approved,success,,1,0,1,warning_attribute_values_out_of_range
17383,4804758445,Картридж для Lexmark C530,Продается,approved,success,,1,0,4,attribute_hierarchy_fail double_without_merger_offer warning_attribute_values_out_of_range
33505,4834690231,Картридж для P3200D,Готов к продаже,approved,success,,1,0,4,attribute_hierarchy_fail warning_attribute_values_out_of_range
2284,455887902,"Картриджи CLP-500 для принтеров Samsung CLP-500, CLP 500N",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
3187,457220850,"Чернила T6731-T6734 для принтеров Epson L-1800, L-800, L 805, L810, L850",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_out_of_range
2818,455889046,"Картриджи T676XL для принтеров Epson WorkForce Pro WP-4010, WP 4020, WP4023, WP-4090, WP4520, WP 4530",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
4762,519318774,"Картриджи TK-8705 для принтеров Kyocera и TASKalfa 6550, TASKalfa6551",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
1058,452138798,"Картриджи CLT-506S для принтеров Samsung и CLP-680, CLP 680ND, CLX-6260",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
04516,4772968659,Картридж для Canon BJ-F9000,Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
5178,694984147,"Фотобарабаны CLT-R607 для принтеров Samsung и CLX-9250, CLX 9252",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
4318,457712819,"Картриджи W9060MC-W9063MC для принтеров HP и Color LaserJet E55040, LJ E57540",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
6976,4261777507,"Картриджи 72K5XK0-72K5XC0-72K5XM0-72K5XY0 для принтеров Lexmark CS820de, CS820dte, CX820de, CX820dtfe",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
24883,4821081698,Фотобарабан для Samsung Xpress M 2626,Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
38551,4837714248,Чернила для Epson M-100,Продается,approved,success,,1,0,4,attribute_hierarchy_fail warning_attribute_values_out_of_range
7001,4409143278,"Фотобарабан + картридж 013R00677+006R01693-006R01696 для принтеров Xerox DocuCentre SC2020, DocuCentre-SC2020",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
0075,451743323,"Картриджи BCI-3 для принтеров Canon и BJC-i560, BJ i865, IP3000, IP4000, IP5000, Pixma MP750, PixmaMP760",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
0023,451742664,"Картриджи 018C1520E для принтеров Lexmark X2500, X2530, X2550, X5070, X5075, X5490, X5495 Z1300 Z1310 Z1320 Z845",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
6476,2527687019,"Картриджи PFI-306 для принтеров Canon iPF-8300, iPF8310",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
4127,457222206,"Картридж T653 для принтеров Epson и Stylus PRO 4900, Stylus PRO 4910 светло-серый",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
53141,4848630443,Заправочный комплект для M5000,Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail warning_attribute_values_out_of_range
5659,1401239471,"Чернила универсальные HP KCMY 100 мл. для принтеров HP DeskJet GT5820, Ink Tank 115, Ink Tank 315, SmartTank 500",Готов к продаже,approved,success,,1,0,2,warning_attribute_values_empty warning_attribute_values_out_of_range
13671,329865355,"Картридж для Xerox Phaser 3020, WC-3025",Продается,approved,success,,1,0,1,double_without_merger_offer
5803,1378700372,"Картриджи 45536413-45536416 для принтеров OKI OkiData-C911, C931, C941, es9541",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
59699,4867698114,Картридж для Brother DCP-L2665DW,Продается,approved,success,,1,0,2,attribute_hierarchy_fail warning_attribute_values_out_of_range
33504,4834690414,Картридж для P3105DN,Готов к продаже,approved,success,,1,0,4,attribute_hierarchy_fail warning_attribute_values_out_of_range
38555,4837714540,Чернила для Epson L-605,Продается,approved,success,,1,0,4,attribute_hierarchy_fail warning_attribute_values_out_of_range
46722,4848623093,Картридж для P3010,Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
5020,604360713,Картриджи T3240-T3249 для принтеров Epson и SureColor P400,Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
32659,4834690039,Картридж для P6005,Продается,approved,success,,1,0,2,attribute_hierarchy_fail warning_attribute_values_out_of_range
22132,4808421577,Картридж для Epson VP80K,Продается,approved,success,,1,0,4,attribute_hierarchy_fail
045110,4772965661,Картридж для Canon Bubble Jet F890PD,Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
4788,1184546582,"Картриджи №981 для принтеров HP PageWide Color 556, PW Color MFP 586 dn",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
0017,451742764,"Картриджи 18C0034-18C0035 для принтеров Lexmark P4350, P6250, P915, X3330, X3350, X5250, X5270 X7170 X8350 Z812 Z815 Z818 Z845",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
3000,457220530,"Картриджи S050033-36 для принтеров Epson и AcuLaser AL-AL-C2000, AL-C1000",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
2288,455887947,Фотобарабаны 108R00650-108R00647 DU для принтеров Xerox и Phaser 7400,Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
3376,457221157,"Картриджи 113R00689-113R00692 для принтеров Xerox и Phaser 6115, Phaser 6120",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
02795,4759343872,Картридж для Samsung ML-3310,Продается,approved,success,,1,0,2,attribute_hierarchy_fail
7126,5588292427,"Тонер CF543A /CF403A /CF413A /CE313A для принтеров HP LJ-M254dw, M452dn, M452nw, M477fdn, M477fdw пурпурный",Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
1396,453347424,"Картридж TN-320C для принтеров Brother и HL-4150CDN, HL 4570 cdw, MFC-9460CDN, MFC956 голубой",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
1006,452138756,"Картриджи 43381905-43381908 для принтеров OKI и C510dn, C530dn",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
2586,455888432,"Картриджи T0561-T0564 для принтеров Epson и Stylus Photo R250, Stylus Photo RX430",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
6690,2813052465,"Фотобарабан + картридж DR-2305+TN-2375 для принтеров Brother DCP L2540DW, HL-L2300, HLL2320, HLL2340, HL L2360, HL-L2365DWR, MFC L2700D, MFCL2740DW черный",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
01433,4759281347,Картридж для Epson Stylus C43SX,Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
248811,4821082017,Фотобарабан для Samsung Xpress SL-M2880,Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
3217,457220873,"Фотобарабаны C-EXV49 DU для принтеров Canon ImageRunner C3025, iR Advance C3320",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
59691,4867697935,Картридж для Brother HL-L2400DWE,Продается,approved,success,,1,0,2,attribute_hierarchy_fail warning_attribute_values_out_of_range
1436,453347576,"Картриджи LC-225XL-LC227XL для принтеров Brother и DCP-J4120DW, MFC-J4420DW, MFC J4620DW",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
6668,2809352130,"Фотобарабан + картридж 42918108 DU+42918916 для принтеров OKI C 9655, C9600, C9650, C9800, C9850 черный",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
00778,4759259175,Комплект картриджей для Canon Pixma i965,Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
2512,455888376,Картриджи TK-880 для принтеров Kyocera FS-C8500DN,Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
130515,4803813141,Картридж для Lexmark 332TN,Продается,approved,success,,1,0,2,attribute_hierarchy_fail
24889,4821081819,Фотобарабан для Samsung Xpress M 2875FD,Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
7000,4409136934,Фотобарабан + картридж DK-201A+TK-201A для принтеров Bulat M2033dnwa черный,Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
22133,4808433105,Картридж для Epson LX350,Продается,approved,success,,1,0,2,attribute_hierarchy_fail warning_attribute_values_out_of_range
0279X10,5688420449,"Комплект картриджей MLT-D205L (10 шт.) на 50000 страниц для принтеров Samsung ML-3300, ML 3310, ML3312, ML 3710, ML3712, SCX-4833, SCX 4835",Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
38557,4837714542,Чернила для Epson L-1455,Продается,approved,success,,1,0,4,attribute_hierarchy_fail warning_attribute_values_out_of_range
31773,4824888923,Фотобарабан для Lexmark MX717,Продается,approved,success,,1,0,2,attribute_hierarchy_fail
24882,4821081939,Фотобарабан для Samsung Xpress SL-M2625D,Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
38981,329143182,Картридж для HP OfficeJet 8013,Продается,approved,success,,1,0,1,double_without_merger_offer
13057,4803812945,Картридж для Lexmark Optra 232N,Продается,approved,success,,1,0,2,attribute_hierarchy_fail
04515,4772968632,Картридж для Canon Bubble Jet F895pd,Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
2276,455887939,"Картриджи 106R01076-106R01073 для принтеров Xerox Phaser 6300, Phaser 6350",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
05872,452136006,"Картридж для Brother DCP-115C (LC-900BK), DCP-110C, DCP 116C, FAX-1835C, FAX 1840C, MFC-210C, MFC215C",Продается,approved,success,,1,0,1,double_without_merger_offer
6779,3648923027,"Картриджи W9020MC-W9023MC для принтеров HP Color LaserJet E74245, CLJ E75245",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
6454,3800076658,"Чернила GI-46 для принтеров Canon MAXIFY GX5040, GX6040, GX7040",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_out_of_range
22221,4808431949,Картридж для Star SP212FC,Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
1443,453347499,Картриджи PFI-703 для принтеров Canon и iPF iPF810,Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
23199,4808434071,Картридж для Lexmark LaserPrinter MS417,Продается,approved,success,,1,0,2,attribute_hierarchy_fail
0228,451767653,Картридж S050166 для принтеров Epson EPL 6200 черный,Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
045120,4772967079,Картридж для Canon Bubble Jet i860,Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
24888,4821082025,Фотобарабан для Samsung Xpress M 2870,Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
045115,4772966443,Картридж для Canon BubbleJet S830d,Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
5654,1216305431,"Чернила универсальные Epson KCMYLcLm 100 мл. для принтеров Epson EcoTank L3100, EcoTankL3101, L4150, L4160, L6160, L6170 набор cmyk lclm",Готов к продаже,approved,success,,1,0,2,warning_attribute_values_empty warning_attribute_values_out_of_range
24333,4821080749,Картридж для Canon NP-6330,Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
4123,457222256,Картриджи PFI-206 для принтеров Canon и iPF iPF6300,Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
31651,4824888759,Комплект картриджей для Xerox Phaser 6128,Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
02347,4759334374,Картридж для Panasonic KX-MB2001,Продается,approved,success,,1,0,2,attribute_hierarchy_fail
1067,452138883,"Картриджи CLT-508S для принтеров Samsung CLP-620, CLP 620ND, CLX-6220, CLX 6250",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
01246,4759269141,Лента для принтера для Panasonic KX-FC226,Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
0176,451744087,"Картриджи 18C0034E-18C0035E для принтеров Lexmark и Z1410, Z1420, Z810, Z812, Z845, P4350, P6250, P6350 P915 X2500 X2530 Z1410 Z1420 Z810 Z812 Z845 P4350 P6250 P6350 P915 X2500",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
08163,4793382333,Картридж для Samsung SL-M2820DW,Продается,approved,success,,1,0,2,attribute_hierarchy_fail
24521,4821081022,Картридж для Lexmark C720,Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
22262,455887797,"Картридж для Lexmark MS312dn, MS312, MS415, MS415dn",Продается,approved,success,,1,0,1,double_without_merger_offer
2802,455889001,"Картриджи MLT-607S для принтеров Samsung и SCX-8030, SCX 8040",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
4947,601156055,Комплект фотобарабанов DS C925X72G - C925X75G Lexmark,Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
045126,4772967885,Картридж для Canon Bubble Jet i9100,Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
1252,452139136,Картриджи T0341-T0348 для принтеров Epson и Stylus Photo 2100 набор cmyk lclm,Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
4960,603221625,"Картриджи T01 для принтеров Canon и ImagePress C60, ImagePressC600",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
6527,2562430830,"Картриджи C5222H-C5242H для принтеров Lexmark C522, C524, C530, C532",Готов к продаже,approved,success,,1,0,3,attribute_hierarchy_fail warning_attribute_values_out_of_range
1389X10,5692245661,Комплект картриджей S050435 (10 шт.) на 80000 страниц для принтеров Epson AcuLaser M2000,Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
1399,453347400,"Картридж TN-320BK для принтеров Brother и HL-4150CDN, HL 4570 cdw, MFC-9460CDN, MFC956 черный",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
33503,4834690328,Картридж для P3105D,Готов к продаже,approved,success,,1,0,4,attribute_hierarchy_fail warning_attribute_values_out_of_range
33501,4834690276,Картридж для P3100D,Готов к продаже,approved,success,,1,0,4,attribute_hierarchy_fail warning_attribute_values_out_of_range
34541,4834690979,Картридж для HP LJ Pro Color M255 dw,Продается,approved,success,,1,0,2,attribute_hierarchy_fail
5333,4149467520,"Картриджи MPC4500E для принтеров Ricoh Aficio MPC3500, MPC4500",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
4548,4136774300,"Чернила T003 для принтеров Epson EcoTank L1110, L5296",Готов к продаже,approved,success,,1,0,2,warning_attribute_values_empty warning_attribute_values_out_of_range
2444,455888128,Картридж C930H для принтеров Lexmark и C935,Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
3603,457221421,"Картриджи LC-1220 для принтеров Brother и DCP-J525, DCP J725, MFC-J430, MFC-J625",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
4499,457713298,"Картриджи T7901-T7904 для принтеров Epson WorkForce Pro WF-4630, WF 4640, WF5110, WF-5190, WF5620, WF 5690",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
2269,455887937,Картриджи 106R01391-106R01388 для принтеров Xerox и Phaser 6280,Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
6936,3768671633,"Фотобарабаны 46857505-46857508 для принтеров OKI Data C824, Data C834",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
2850,455889114,"Картриджи PFI-706 для принтеров Konica Minolta и Bizhub C35P, iPF 8300s, iPF8400",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
0100,451743432,"Картриджи 56-57-58 для принтеров HP и DeskJet 3620, DeskJet 3645, Digital Copier 410, OfficeJet4105, OfficeJet 4110, PhotoSmart 100, PhotoSmart 130, PSC-1100 PSC1110",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
6641,2801962582,Фотобарабан + картридж MLT-R106 DU+MLT-D106L для принтеров Samsung ML-2245 черный,Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
23195,4808602483,Картридж для Lexmark MX517de,Продается,approved,success,,1,0,2,attribute_hierarchy_fail
00771,4759258804,Комплект картриджей для Canon Pixma S800,Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
045118,4772966723,Картридж для Canon Bubble Jet i950,Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
19921,4804757453,Картридж для Konica Minolta 1015,Продается,approved,success,,1,0,2,attribute_hierarchy_fail
045123,4772967526,Картридж для Canon Bubble Jet i965,Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
01247,4759268946,Лента для принтера для Panasonic KX-FC228,Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
3689,457221504,"Картриджи 652XL для принтеров HP и DeskJet 3636, DeskJet 3855, DJ 1115, DJ 2135, DJ2136, DJ 3635, DJ 3775",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
0076,451742910,"Картриджи BCI-6 для принтеров Canon BJC-i560, BJ i865, IP4000, IP5000, Pixma MP750, PixmaMP760",Готов к продаже,approved,success,,1,0,3,attribute_hierarchy_fail warning_attribute_values_empty warning_attribute_values_out_of_range
2251,455887759,"Картриджи S050229-S050226 для принтеров Epson и AcuLaser 2600N, C2600N",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
24881,4821081734,Фотобарабан для Samsung Xpress SL-M2620,Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
7124,5588065394,"Тонер CF540A / CF400A / CF410A / CE310A для принтеров HP LJ-M254dw, M452dn, M452nw, M477fdn, M477fdw черный",Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
4125,457222171,"Картриджи PFI-701 для принтеров Canon и iPF TM-200, iPF TM 205",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
045122,4772967586,Картридж для Canon Bubble Jet i905d,Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
60761,4867698957,Картридж для HP LaserJet Tank 1502,Продается,approved,success,,1,0,2,pics_http_error some_image_failed
3529,457221216,Картриджи 53601-53604 для принтеров Primera Bravo 4100,Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
7007,4411315394,"Фотобарабан + картридж 46857505-46857508+47095705-47095708 для принтеров OKI Data C824, Data C834",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
5168,4136774706,"Картридж CLT-606S для принтеров Samsung CLX-9250, CLX 9252",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
0085,451743201,"Картриджи T040-T041 для принтеров Epson и Stylus C62, Stylus CX3200",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
46727,4848623333,Картридж для M7300,Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
10323,4793387153,Картридж для Panasonic KX-MB1536,Продается,approved,success,,1,0,4,attribute_hierarchy_fail
2144,453348869,Картридж C792X2KG-C792X1YG для принтеров Lexmark,Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
0816X10,5690498779,"Комплект картриджей MLT-D115L (10 шт.) на 30000 страниц для принтеров Samsung SL-M2620D, SL M2670, SLM2820DW, SLM2830DW, SL M2870FD, SL SL-M2880FW",Продается,approved,success,,1,0,2,attribute_hierarchy_fail
1305X10,5691350157,"Комплект картриджей 24016SE (10 шт.) на 25000 страниц для принтеров Lexmark 330, 332TN, E230, Optra 232, Optra232N",Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
6995,4401550226,"Фотобарабан + картридж 76C0PK0-76C0PV0+76C0HK0-76C0HY0 для принтеров Lexmark CS921de, CS923de, CX921de, CX922de",Готов к продаже,approved,success,,1,0,1,warning_attribute_values_empty
0235X6,5735931817,"Комплект фотобарабанов KX-FAD412A DU (6 шт.) на 60000 страниц для принтеров Panasonic KX-MB1900, KX MB2000, KXMB2001, KX-MB2010, KX MB2020",Продается,approved,success,,1,0,2,attribute_hierarchy_fail warning_attribute_values_out_of_range
2109X10,5702239428,"Комплект картриджей AR-208T (10 шт.) на 80000 страниц для принтеров Sharp AR-203E, AR 208, AR5420, M200, M201",Продается,approved,success,,1,0,3,attribute_hierarchy_fail warning_attribute_values_out_of_range
4672X6,5728620319,"Комплект картриджей TL-420 (6 шт.) на 9000 страниц для принтеров M6700, M6800, M7100, M7200, M7300, P3010, P3300",Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
2433X10,5705336199,"Комплект картриджей NPG-7 (10 шт.) на 100000 страниц для принтеров Canon Bubble Jet C250, C-330, NP-6022, NP 6025, NP6030, NP-6031, NP6330",Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
5969X6,5741904798,"Комплект картриджей TN-2510XL (6 шт.) на 18000 страниц для принтеров Brother DCP-L2620DWR, DCP L2627DW, HL-L2400DWE, HL-L2445DW, HL L2447DW, HLL2865DW, MFC-L2800DW, MFC-L2827DW",Продается,approved,success,,1,0,2,attribute_hierarchy_fail warning_attribute_values_out_of_range
3454X6,5713286086,"Комплект картриджей W2210A (6 шт.) на 8100 страниц для принтеров HP LJ Pro Color M255 dw, LJ Pro Color M282",Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
2162X2,5702853647,"Комплект картриджей TNP-22B (2 шт.) на 12000 страниц для принтеров Konica Minolta Bizhub C35, BizhubC35P",Продается,approved,success,,1,0,4,attribute_hierarchy_fail
2319X6,5704724130,"Комплект картриджей 51B5000 (6 шт.) на 15000 страниц для принтеров Lexmark LaserPrinter MS317dn, LP MS417, LP MS517",Продается,approved,success,,1,0,2,attribute_hierarchy_fail
2213X10,5703475373,"Комплект картриджей LX-350 (10 шт.) на 40000000 знаков для принтеров Epson ERC19, LQ350, LX350, VP80K",Продается,approved,success,,1,0,2,attribute_hierarchy_fail warning_attribute_values_out_of_range
3177X10,5711405596,"Комплект фотобарабанов №520Z (10 шт.) на 1000000 страниц для принтеров Lexmark MS710, MS711, MS810, MS811, MX710, MX711, MX810, MX811",Продается,approved,success,,1,0,2,attribute_hierarchy_fail
5969X2,5741904756,"Комплект картриджей TN-2510XL (2 шт.) на 6000 страниц для принтеров Brother DCP-L2620DWR, DCP L2627DW, HL-L2400DWE, HL-L2445DW, HL L2447DW, HLL2865DW, MFC-L2800DW, MFC-L2827DW",Продается,approved,success,,1,0,2,attribute_hierarchy_fail warning_attribute_values_out_of_range
2213X6,5703475608,"Комплект картриджей LX-350 (6 шт.) на 24000000 знаков для принтеров Epson ERC19, LQ350, LX350, VP80K",Продается,approved,success,,1,0,2,attribute_hierarchy_fail warning_attribute_values_out_of_range
7124X10,5752975256,"Комплект тонера CF540A / CF400A / CF410A / CE310A (10 шт.) на 500мл. для принтеров HP LJ-M254dw, M452dn, M452nw, M477fdn, M477fdw",Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
2433X6,5705336061,"Комплект картриджей NPG-7 (6 шт.) на 60000 страниц для принтеров Canon Bubble Jet C250, C-330, NP-6022, NP 6025, NP6030, NP-6031, NP6330",Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
3350X2,5712558886,"Комплект картриджей PC-310H (2 шт.) на 12000 страниц для принтеров P3100D, P3105D, P3200D, P3205D",Готов к продаже,approved,success,,1,0,4,attribute_hierarchy_fail warning_attribute_values_out_of_range
0235X10,5735932940,"Комплект фотобарабанов KX-FAD412A DU (10 шт.) на 100000 страниц для принтеров Panasonic KX-MB1900, KX MB2000, KXMB2001, KX-MB2010, KX MB2020",Продается,approved,success,,1,0,2,attribute_hierarchy_fail warning_attribute_values_out_of_range
4665X2,5728481847,"Комплект картриджей MC-500595WT (2 шт.) на 16 метров для принтеров Brady BMP 41, BMP 51",Продается,approved,success,,1,0,1,erased_attribute_value
3259X6,5787515608,"Комплект тонера PX-110 (6 шт.) на 390мл. для принтеров M6000, M6005, P1000, P1050, P2000, P2010, P5000, P5005",Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail warning_attribute_values_out_of_range
2162X10,5702853086,"Комплект картриджей TNP-22B (10 шт.) на 60000 страниц для принтеров Konica Minolta Bizhub C35, BizhubC35P",Продается,approved,success,,1,0,4,attribute_hierarchy_fail
2482X6,5705679998,"Комплект картриджей ML-5000D5 (6 шт.) на 15000 страниц для принтеров Samsung ML 5050, ML5100",Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
2805X6,5708474479,"Комплект фотобарабанов MLT-R704 DU (6 шт.) на 600000 страниц для принтеров Samsung MultiXpress K3250NR, K3300NR",Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
6364X10,5745696402,"Комплект тонер-картриджей PC-110 (10 шт.) на 15000 страниц для принтеров P1000, P2000, P2050, P5000",Продается,approved,success,,1,0,2,attribute_hierarchy_fail warning_attribute_values_out_of_range
2482X2,5705679929,"Комплект картриджей ML-5000D5 (2 шт.) на 5000 страниц для принтеров Samsung ML 5050, ML5100",Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
2213X2,5703474822,"Комплект картриджей LX-350 (2 шт.) на 8000000 знаков для принтеров Epson ERC19, LQ350, LX350, VP80K",Продается,approved,success,,1,0,2,attribute_hierarchy_fail warning_attribute_values_out_of_range
6364X2,5745696287,"Комплект тонер-картриджей PC-110 (2 шт.) на 3000 страниц для принтеров P1000, P2000, P2050, P5000",Продается,approved,success,,1,0,2,attribute_hierarchy_fail warning_attribute_values_out_of_range
5959X6,5741869404,"Комплект фотобарабанов DR-2510 (6 шт.) на 90000 страниц для принтеров Brother DCP-L2620DWR, DCP L2627DW, HL-L2400DW, HL L2445DW, HLL2447DW, HL-L2865DW, MFC-L2800DW, MFCL2827DW",Продается,approved,success,,1,0,2,attribute_hierarchy_fail warning_attribute_values_out_of_range
6364X6,5745696499,"Комплект тонер-картриджей PC-110 (6 шт.) на 9000 страниц для принтеров P1000, P2000, P2050, P5000",Продается,approved,success,,1,0,2,attribute_hierarchy_fail warning_attribute_values_out_of_range
